sample_id,customerID,num_sample,test_name,receive_date,analysis_date,report_date,result
8326,74,38,Staph,2024-02-07,2024-03-05,2024-03-17,<1
8327,46,29,Staph,2024-01-22,2024-02-21,2024-02-29,<1
8328,87,41,Staph,2024-01-22,2024-02-27,2024-03-02,<1
8329,48,40,Salmonella,2024-01-01,2024-02-24,2024-03-10,Negative
8330,82,67,Aerobic Place Count,2024-02-18,2024-03-16,2024-03-16,<1
8331,58,81,Aflatoxin,2024-01-19,2024-03-12,2024-03-15,1684
8332,1,93,EO157,2024-01-18,2024-01-20,2024-03-15,Negative
8333,4,61,Yeast,2024-01-10,2024-03-13,2024-03-17,<1
8334,27,76,Listeria Mono,2024-01-03,2024-02-20,2024-03-07,Negative
8335,97,48,Aerobic Place Count,2024-02-21,2024-03-17,2024-03-17,1234
8336,75,52,Aflatoxin,2024-01-24,2024-02-09,2024-03-16,<1
8337,8,94,Ochratoxin,2024-03-01,2024-03-10,2024-03-11,<1
8338,46,35,Mold,2024-02-01,2024-02-15,2024-02-28,<1
8339,9,71,Listeria Spp,2024-01-16,2024-02-19,2024-03-09,Negative
8340,30,54,Listeria Mono,2024-01-28,2024-03-08,2024-03-16,Negative
8341,29,94,Yeast,2024-03-13,2024-03-16,2024-03-16,<1
8342,52,64,Mold,2024-01-09,2024-02-04,2024-02-07,<1
8343,81,29,Yeast,2024-02-06,2024-03-14,2024-03-16,<1
8344,21,56,Mold,2024-03-01,2024-03-03,2024-03-10,<1
8345,72,30,Listeria Mono,2024-02-11,2024-03-05,2024-03-07,Negative
8346,80,16,Yeast,2024-01-23,2024-03-15,2024-03-17,<1
8347,30,18,Yeast,2024-01-04,2024-02-11,2024-03-02,<1
8348,92,59,Ochratoxin,2024-03-12,2024-03-17,2024-03-17,<1
8349,24,59,Yeast,2024-02-08,2024-03-11,2024-03-12,<1
8350,15,64,Aerobic Place Count,2024-01-10,2024-01-14,2024-03-11,<1
8351,29,68,Staph,2024-02-08,2024-03-02,2024-03-15,<1
8352,47,68,Aflatoxin,2024-01-20,2024-03-11,2024-03-15,<1
8353,61,23,Salmonella,2024-02-12,2024-02-29,2024-03-10,Negative
8354,81,93,E.Coli Count,2024-01-15,2024-02-06,2024-02-18,<1
8355,78,74,Yeast,2024-01-08,2024-03-03,2024-03-17,<1
8356,90,17,Yeast,2024-01-23,2024-03-17,2024-03-17,<1
8357,43,83,Aflatoxin,2024-03-01,2024-03-10,2024-03-13,914
8358,62,45,Staph,2024-03-08,2024-03-10,2024-03-14,<1
8359,5,38,Total Coliform,2024-02-02,2024-03-11,2024-03-12,<1
8360,82,48,E.Coli Count,2024-02-23,2024-03-12,2024-03-15,<1
8361,63,2,EO157,2024-01-03,2024-01-08,2024-02-13,Positive
8362,96,89,Total Coliform,2024-01-31,2024-02-11,2024-03-11,<1
8363,30,19,Listeria Mono,2024-02-04,2024-03-05,2024-03-07,Negative
8364,3,22,Salmonella,2024-02-17,2024-03-10,2024-03-14,Negative
8365,53,7,Aflatoxin,2024-01-14,2024-01-22,2024-02-25,<1
8366,40,64,Aerobic Place Count,2024-02-01,2024-02-28,2024-03-05,<1
8367,100,8,Aerobic Place Count,2024-03-07,2024-03-14,2024-03-15,<1
8368,44,48,Listeria Mono,2024-02-12,2024-02-29,2024-03-04,Negative
8369,85,58,Listeria Spp,2024-01-26,2024-03-01,2024-03-04,Positive
8370,86,18,Staph,2024-03-14,2024-03-14,2024-03-15,<1
8371,67,91,EO157,2024-01-11,2024-02-17,2024-03-16,Negative
8372,11,35,Ochratoxin,2024-01-28,2024-02-18,2024-03-10,<1
8373,53,79,EO157,2024-02-14,2024-03-01,2024-03-04,Negative
8374,49,96,Listeria Spp,2024-03-17,2024-03-17,2024-03-17,Negative
8375,67,67,Listeria Spp,2024-01-16,2024-01-27,2024-02-29,Negative
8376,93,66,E.Coli Count,2024-01-24,2024-02-25,2024-03-10,<1
8377,48,80,Staph,2024-01-21,2024-02-14,2024-03-10,<1
8378,2,71,Aerobic Place Count,2024-01-01,2024-01-23,2024-02-22,<1
8379,89,67,Salmonella,2024-01-14,2024-01-27,2024-02-26,Negative
8380,84,61,Aerobic Place Count,2024-03-13,2024-03-17,2024-03-17,<1
8381,16,42,E.Coli Count,2024-03-10,2024-03-14,2024-03-16,<1
8382,62,34,Ochratoxin,2024-03-07,2024-03-16,2024-03-16,<1
8383,91,9,Yeast,2024-02-02,2024-02-28,2024-03-16,<1
8384,7,42,Aflatoxin,2024-02-14,2024-02-20,2024-03-09,<1
8385,82,25,Listeria Spp,2024-02-17,2024-02-28,2024-03-14,Negative
8386,80,69,Aerobic Place Count,2024-01-18,2024-01-29,2024-02-19,<1
8387,88,34,Salmonella,2024-02-18,2024-02-26,2024-03-06,Negative
8388,58,31,Listeria Spp,2024-02-04,2024-03-17,2024-03-17,Negative
8389,63,14,Aerobic Place Count,2024-03-15,2024-03-17,2024-03-17,<1
8390,5,10,Enterobateria,2024-01-30,2024-02-12,2024-02-16,<1
8391,2,28,Mold,2024-02-09,2024-02-27,2024-03-02,<1
8392,59,78,Yeast,2024-03-01,2024-03-06,2024-03-08,<1
8393,92,79,Yeast,2024-01-16,2024-02-23,2024-02-28,<1
8394,13,84,EO157,2024-03-08,2024-03-13,2024-03-17,Negative
8395,37,95,Listeria Spp,2024-01-23,2024-02-01,2024-02-15,Negative
8396,92,49,Salmonella,2024-01-10,2024-02-25,2024-03-06,Negative
8397,12,36,Aflatoxin,2024-03-07,2024-03-13,2024-03-14,<1
8398,11,1,Total Coliform,2024-02-15,2024-02-17,2024-02-29,<1
8399,19,41,Listeria Spp,2024-03-01,2024-03-09,2024-03-16,Negative
8400,2,71,Aerobic Place Count,2024-03-04,2024-03-16,2024-03-16,1935
8401,57,27,EO157,2024-02-17,2024-03-08,2024-03-11,Negative
8402,27,88,Listeria Mono,2024-02-20,2024-02-22,2024-02-28,Negative
8403,57,24,Aflatoxin,2024-01-15,2024-02-18,2024-03-02,<1
8404,75,39,E.Coli Count,2024-01-23,2024-01-26,2024-02-09,<1
8405,39,70,Mold,2024-01-08,2024-01-13,2024-03-09,<1
8406,21,69,Salmonella,2024-01-04,2024-03-04,2024-03-12,Negative
8407,46,81,Yeast,2024-03-11,2024-03-14,2024-03-16,<1
8408,94,1,Mold,2024-03-07,2024-03-17,2024-03-17,<1
8409,48,14,Listeria Spp,2024-02-23,2024-03-14,2024-03-15,Negative
8410,26,2,Listeria Mono,2024-01-02,2024-01-04,2024-02-21,Negative
8411,48,77,E.Coli Count,2024-02-21,2024-02-24,2024-03-16,<1
8412,3,28,Aflatoxin,2024-01-10,2024-03-11,2024-03-13,<1
8413,78,64,Ochratoxin,2024-02-21,2024-02-29,2024-03-11,<1
8414,33,47,Total Coliform,2024-03-10,2024-03-12,2024-03-14,<1
8415,46,98,Yeast,2024-03-16,2024-03-16,2024-03-17,<1
8416,79,70,Mold,2024-02-10,2024-03-13,2024-03-13,<1
8417,4,22,E.Coli Count,2024-01-20,2024-02-06,2024-03-02,<1
8418,17,23,Staph,2024-03-16,2024-03-17,2024-03-17,8875
8419,66,67,Mold,2024-02-14,2024-03-13,2024-03-14,<1
8420,27,94,Salmonella,2024-03-13,2024-03-17,2024-03-17,Negative
8421,86,92,Yeast,2024-02-08,2024-02-21,2024-03-16,<1
8422,30,74,Aflatoxin,2024-02-06,2024-02-26,2024-03-16,7689
8423,39,25,Ochratoxin,2024-01-29,2024-03-09,2024-03-11,7153
8424,20,65,Yeast,2024-01-31,2024-02-05,2024-02-11,1783
8425,38,42,Yeast,2024-01-09,2024-02-08,2024-03-04,<1
8426,95,73,Total Coliform,2024-02-16,2024-02-22,2024-03-14,<1
8427,51,22,Listeria Spp,2024-02-08,2024-02-12,2024-02-23,Negative
8428,28,19,Enterobateria,2024-02-02,2024-02-10,2024-02-20,<1
8429,77,94,Listeria Spp,2024-02-13,2024-02-24,2024-03-14,Negative
8430,1,95,Aerobic Place Count,2024-01-10,2024-03-11,2024-03-11,<1
8431,22,30,Enterobateria,2024-01-26,2024-03-14,2024-03-15,<1
8432,36,54,E.Coli Count,2024-02-20,2024-03-09,2024-03-16,<1
8433,87,2,Ochratoxin,2024-01-18,2024-03-03,2024-03-11,<1
8434,44,42,Staph,2024-02-17,2024-02-23,2024-03-14,6089
8435,40,45,E.Coli Count,2024-03-01,2024-03-09,2024-03-09,<1
8436,55,54,EO157,2024-02-28,2024-03-04,2024-03-08,Negative
8437,86,81,Enterobateria,2024-03-12,2024-03-14,2024-03-16,<1
8438,1,11,E.Coli Count,2024-02-28,2024-03-10,2024-03-13,<1
8439,29,55,Listeria Spp,2024-03-14,2024-03-16,2024-03-17,Negative
8440,52,33,Listeria Mono,2024-01-19,2024-01-24,2024-02-16,Negative
8441,74,62,Salmonella,2024-03-03,2024-03-08,2024-03-14,Negative
8442,89,93,Listeria Spp,2024-02-13,2024-03-06,2024-03-11,Negative
8443,54,95,Listeria Spp,2024-01-18,2024-01-26,2024-02-24,Negative
8444,99,70,Ochratoxin,2024-01-27,2024-03-05,2024-03-06,<1
8445,98,53,EO157,2024-02-07,2024-03-01,2024-03-03,Negative
8446,23,73,Listeria Mono,2024-02-11,2024-02-15,2024-02-20,Negative
8447,74,90,EO157,2024-02-04,2024-02-16,2024-03-13,Negative
8448,18,24,Salmonella,2024-01-19,2024-02-06,2024-02-19,Positive
8449,43,16,Total Coliform,2024-02-04,2024-02-19,2024-03-11,<1
8450,62,6,Salmonella,2024-02-11,2024-02-21,2024-03-12,Negative
8451,6,37,Salmonella,2024-01-19,2024-03-14,2024-03-14,Negative
8452,46,39,Salmonella,2024-03-01,2024-03-12,2024-03-17,Negative
8453,11,19,Salmonella,2024-02-29,2024-03-08,2024-03-08,Negative
8454,85,35,Aerobic Place Count,2024-02-19,2024-02-20,2024-03-07,<1
8455,79,86,Total Coliform,2024-01-27,2024-03-07,2024-03-08,<1
8456,67,48,Salmonella,2024-03-01,2024-03-15,2024-03-16,Negative
8457,17,10,EO157,2024-01-16,2024-02-14,2024-02-25,Negative
8458,97,81,Listeria Spp,2024-01-05,2024-01-08,2024-03-17,Negative
8459,23,5,Listeria Mono,2024-02-14,2024-03-14,2024-03-15,Negative
8460,58,88,Total Coliform,2024-02-16,2024-02-26,2024-03-06,<1
8461,64,48,Enterobateria,2024-01-02,2024-02-10,2024-02-20,<1
8462,63,36,Listeria Mono,2024-01-11,2024-01-18,2024-02-26,Negative
8463,49,80,Yeast,2024-01-08,2024-02-14,2024-03-01,<1
8464,40,64,EO157,2024-03-16,2024-03-16,2024-03-16,Negative
8465,29,90,Salmonella,2024-02-21,2024-02-23,2024-02-27,Negative
8466,3,97,E.Coli Count,2024-03-03,2024-03-12,2024-03-13,<1
8467,59,97,EO157,2024-02-06,2024-02-12,2024-02-18,Negative
8468,55,39,Listeria Spp,2024-01-13,2024-02-29,2024-03-09,Negative
8469,20,40,Mold,2024-01-05,2024-02-22,2024-03-09,<1
8470,52,17,Total Coliform,2024-03-11,2024-03-14,2024-03-14,<1
8471,41,38,Salmonella,2024-02-17,2024-03-05,2024-03-10,Negative
8472,13,40,Staph,2024-01-17,2024-01-21,2024-02-13,<1
8473,10,91,Mold,2024-03-08,2024-03-17,2024-03-17,<1
8474,88,7,Yeast,2024-02-04,2024-02-26,2024-03-01,<1
8475,69,26,Yeast,2024-03-17,2024-03-17,2024-03-17,<1
8476,15,94,Aerobic Place Count,2024-01-09,2024-02-11,2024-02-15,<1
8477,64,4,Yeast,2024-02-12,2024-02-20,2024-03-11,<1
8478,3,74,Aflatoxin,2024-02-06,2024-03-16,2024-03-16,<1
8479,36,39,Enterobateria,2024-02-24,2024-03-09,2024-03-10,<1
8480,100,29,Ochratoxin,2024-01-06,2024-01-30,2024-02-19,<1
8481,54,52,Listeria Mono,2024-03-09,2024-03-11,2024-03-11,Negative
8482,22,24,Total Coliform,2024-01-12,2024-01-13,2024-03-08,<1
8483,28,26,Aerobic Place Count,2024-03-04,2024-03-15,2024-03-16,<1
8484,30,67,Aflatoxin,2024-02-02,2024-03-01,2024-03-17,<1
8485,51,53,E.Coli Count,2024-02-17,2024-02-20,2024-02-21,<1
8486,38,93,Total Coliform,2024-02-03,2024-02-19,2024-02-19,<1
8487,23,72,Total Coliform,2024-02-15,2024-02-26,2024-03-17,3316
8488,28,44,Enterobateria,2024-03-06,2024-03-06,2024-03-16,<1
8489,7,94,Mold,2024-02-27,2024-03-07,2024-03-09,<1
8490,69,71,E.Coli Count,2024-03-12,2024-03-14,2024-03-14,<1
8491,85,46,Total Coliform,2024-02-11,2024-02-13,2024-03-07,<1
8492,51,41,Mold,2024-03-16,2024-03-16,2024-03-16,<1
8493,67,53,Staph,2024-01-17,2024-03-01,2024-03-05,<1
8494,49,12,Aflatoxin,2024-03-10,2024-03-16,2024-03-16,<1
8495,4,78,E.Coli Count,2024-02-29,2024-03-05,2024-03-12,<1
8496,26,55,Staph,2024-01-13,2024-02-12,2024-03-12,<1
8497,70,5,E.Coli Count,2024-01-03,2024-01-14,2024-02-26,<1
8498,93,22,Salmonella,2024-02-28,2024-02-29,2024-03-15,Negative
8499,59,76,Yeast,2024-01-03,2024-02-22,2024-03-05,<1
8500,19,76,Listeria Mono,2024-01-15,2024-01-31,2024-02-17,Positive
8501,12,67,Staph,2024-03-13,2024-03-17,2024-03-17,<1
8502,85,12,Listeria Spp,2024-02-20,2024-02-25,2024-03-04,Negative
8503,80,47,Aflatoxin,2024-01-15,2024-01-26,2024-02-11,<1
8504,60,8,Aflatoxin,2024-02-20,2024-02-24,2024-03-02,<1
8505,13,36,Ochratoxin,2024-01-28,2024-02-07,2024-02-10,<1
8506,8,94,Listeria Spp,2024-01-31,2024-02-24,2024-03-17,Negative
8507,80,73,Aflatoxin,2024-02-14,2024-03-08,2024-03-12,<1
8508,100,90,Ochratoxin,2024-01-07,2024-03-05,2024-03-13,<1
8509,48,99,Aflatoxin,2024-03-02,2024-03-17,2024-03-17,<1
8510,71,59,Ochratoxin,2024-03-15,2024-03-16,2024-03-16,<1
8511,50,23,Staph,2024-01-31,2024-02-01,2024-02-14,<1
8512,14,100,Aflatoxin,2024-01-07,2024-03-01,2024-03-10,<1
8513,80,42,E.Coli Count,2024-03-16,2024-03-17,2024-03-17,<1
8514,11,60,Mold,2024-02-03,2024-02-27,2024-03-14,<1
8515,9,39,Listeria Mono,2024-02-20,2024-02-27,2024-02-29,Negative
8516,13,39,Aerobic Place Count,2024-01-20,2024-03-08,2024-03-08,<1
8517,57,84,EO157,2024-03-07,2024-03-11,2024-03-15,Negative
8518,94,81,Listeria Spp,2024-01-15,2024-02-22,2024-03-01,Negative
8519,77,50,Listeria Spp,2024-01-28,2024-02-25,2024-03-16,Negative
8520,19,100,Total Coliform,2024-01-06,2024-01-11,2024-01-29,<1
8521,10,61,Yeast,2024-03-12,2024-03-13,2024-03-16,<1
8522,18,73,E.Coli Count,2024-01-31,2024-02-19,2024-03-08,<1
8523,27,59,Ochratoxin,2024-01-01,2024-01-12,2024-03-07,<1
8524,53,10,Aflatoxin,2024-03-15,2024-03-15,2024-03-15,<1
8525,49,3,Enterobateria,2024-02-05,2024-03-08,2024-03-15,<1
8526,64,13,EO157,2024-01-29,2024-02-03,2024-02-07,Negative
8527,29,43,Ochratoxin,2024-03-04,2024-03-05,2024-03-09,1635
8528,12,60,Ochratoxin,2024-01-19,2024-02-05,2024-02-25,<1
8529,36,40,E.Coli Count,2024-01-10,2024-01-14,2024-01-20,<1
8530,71,20,Yeast,2024-01-29,2024-03-14,2024-03-16,<1
8531,52,35,Listeria Mono,2024-02-29,2024-03-02,2024-03-16,Negative
8532,55,44,Staph,2024-03-04,2024-03-04,2024-03-07,<1
8533,20,26,Listeria Spp,2024-02-27,2024-03-14,2024-03-17,Negative
8534,89,64,E.Coli Count,2024-01-29,2024-02-17,2024-03-15,<1
8535,90,66,Enterobateria,2024-01-21,2024-03-14,2024-03-16,<1
8536,97,95,Listeria Mono,2024-02-09,2024-03-04,2024-03-11,Positive
8537,93,61,Total Coliform,2024-03-08,2024-03-15,2024-03-16,<1
8538,54,52,Listeria Spp,2024-02-15,2024-02-21,2024-03-10,Negative
8539,53,59,Staph,2024-01-08,2024-02-22,2024-03-12,<1
8540,61,85,Salmonella,2024-02-14,2024-03-13,2024-03-16,Negative
8541,100,58,Mold,2024-02-17,2024-02-28,2024-03-17,<1
8542,96,26,EO157,2024-01-02,2024-01-25,2024-02-09,Negative
8543,61,34,E.Coli Count,2024-01-11,2024-02-18,2024-03-03,<1
8544,88,39,Aflatoxin,2024-03-08,2024-03-08,2024-03-15,<1
8545,83,5,Salmonella,2024-01-26,2024-02-06,2024-02-16,Negative
8546,85,48,Yeast,2024-02-13,2024-02-21,2024-03-03,<1
8547,97,4,Salmonella,2024-02-26,2024-03-11,2024-03-16,Positive
8548,53,24,Staph,2024-03-12,2024-03-13,2024-03-14,7327
8549,19,67,EO157,2024-03-16,2024-03-16,2024-03-17,Negative
8550,18,91,Total Coliform,2024-03-05,2024-03-14,2024-03-14,<1
8551,10,81,Enterobateria,2024-01-18,2024-02-25,2024-03-11,<1
8552,91,17,Aerobic Place Count,2024-02-26,2024-03-05,2024-03-17,<1
8553,52,8,Listeria Mono,2024-03-02,2024-03-11,2024-03-15,Negative
8554,33,27,Listeria Mono,2024-01-15,2024-02-21,2024-03-12,Positive
8555,76,6,Listeria Spp,2024-01-21,2024-02-10,2024-02-22,Negative
8556,52,25,E.Coli Count,2024-02-24,2024-03-13,2024-03-14,<1
8557,41,23,Mold,2024-02-21,2024-03-11,2024-03-14,<1
8558,89,81,Salmonella,2024-02-06,2024-03-01,2024-03-04,Positive
8559,11,58,Staph,2024-02-09,2024-02-11,2024-03-10,<1
8560,74,93,EO157,2024-03-15,2024-03-16,2024-03-17,Negative
8561,79,28,E.Coli Count,2024-01-27,2024-01-31,2024-02-09,1612
8562,70,49,EO157,2024-03-04,2024-03-05,2024-03-11,Negative
8563,94,70,Salmonella,2024-02-18,2024-03-07,2024-03-09,Negative
8564,49,71,Aerobic Place Count,2024-02-29,2024-03-11,2024-03-16,<1
8565,7,65,EO157,2024-03-14,2024-03-14,2024-03-14,Negative
8566,58,43,Enterobateria,2024-01-21,2024-02-10,2024-02-21,<1
8567,53,36,Staph,2024-01-14,2024-02-04,2024-03-08,<1
8568,20,96,Yeast,2024-01-27,2024-03-15,2024-03-17,6898
8569,27,67,Total Coliform,2024-01-25,2024-02-11,2024-03-12,<1
8570,2,53,Listeria Spp,2024-01-22,2024-02-22,2024-02-22,Negative
8571,77,36,Aflatoxin,2024-02-12,2024-03-09,2024-03-17,<1
8572,45,45,Ochratoxin,2024-02-02,2024-02-16,2024-02-25,<1
8573,74,55,EO157,2024-01-21,2024-02-05,2024-02-07,Negative
8574,99,64,Listeria Mono,2024-02-05,2024-02-20,2024-03-13,Negative
8575,6,70,Ochratoxin,2024-02-16,2024-03-14,2024-03-16,<1
8576,6,16,Aerobic Place Count,2024-02-02,2024-03-14,2024-03-15,<1
8577,54,39,Total Coliform,2024-02-26,2024-03-15,2024-03-16,<1
8578,40,77,Total Coliform,2024-01-31,2024-03-14,2024-03-16,<1
8579,52,3,Total Coliform,2024-03-15,2024-03-17,2024-03-17,<1
8580,51,87,Mold,2024-01-11,2024-03-01,2024-03-04,<1
8581,72,78,Salmonella,2024-02-20,2024-02-28,2024-03-10,Negative
8582,29,93,Yeast,2024-01-30,2024-02-24,2024-02-24,<1
8583,87,56,E.Coli Count,2024-02-18,2024-03-02,2024-03-10,<1
8584,75,38,Mold,2024-02-19,2024-02-23,2024-03-01,<1
8585,50,70,Mold,2024-01-10,2024-02-24,2024-03-14,<1
8586,67,92,Staph,2024-02-08,2024-02-24,2024-03-04,<1
8587,29,98,Listeria Spp,2024-02-04,2024-03-10,2024-03-15,Negative
8588,76,33,Yeast,2024-03-17,2024-03-17,2024-03-17,<1
8589,49,57,Total Coliform,2024-02-26,2024-03-15,2024-03-17,<1
8590,69,78,Listeria Spp,2024-02-17,2024-02-18,2024-03-17,Negative
8591,42,55,EO157,2024-01-24,2024-03-09,2024-03-15,Negative
8592,54,7,Yeast,2024-03-12,2024-03-14,2024-03-15,<1
8593,30,18,E.Coli Count,2024-02-19,2024-03-09,2024-03-15,<1
8594,14,20,Staph,2024-01-09,2024-02-06,2024-03-07,2322
8595,30,13,Ochratoxin,2024-01-22,2024-03-09,2024-03-16,<1
8596,41,61,Mold,2024-02-29,2024-03-16,2024-03-17,<1
8597,20,66,Listeria Spp,2024-01-13,2024-01-30,2024-02-25,Negative
8598,47,96,Aflatoxin,2024-01-02,2024-01-22,2024-01-29,<1
8599,5,50,Enterobateria,2024-02-22,2024-02-29,2024-03-15,<1
8600,62,36,Mold,2024-02-22,2024-03-12,2024-03-14,<1
8601,21,14,Enterobateria,2024-01-21,2024-02-19,2024-02-27,<1
8602,88,9,Enterobateria,2024-02-29,2024-03-03,2024-03-11,<1
8603,98,46,Total Coliform,2024-02-16,2024-03-06,2024-03-15,<1
8604,9,35,Enterobateria,2024-01-06,2024-01-23,2024-03-05,<1
8605,94,36,Salmonella,2024-02-26,2024-03-08,2024-03-10,Negative
8606,16,1,Aerobic Place Count,2024-02-24,2024-02-24,2024-03-08,4992
8607,64,42,Yeast,2024-01-04,2024-02-05,2024-02-27,<1
8608,54,31,Aflatoxin,2024-01-17,2024-01-19,2024-03-17,<1
8609,43,59,Enterobateria,2024-02-13,2024-03-17,2024-03-17,<1
8610,22,61,E.Coli Count,2024-03-16,2024-03-17,2024-03-17,<1
8611,86,91,Mold,2024-03-06,2024-03-08,2024-03-13,2574
8612,17,41,Salmonella,2024-02-08,2024-03-14,2024-03-14,Negative
8613,52,33,Yeast,2024-02-25,2024-03-01,2024-03-02,<1
8614,16,48,E.Coli Count,2024-02-22,2024-03-04,2024-03-07,<1
8615,12,31,Salmonella,2024-01-18,2024-02-07,2024-02-10,Negative
8616,30,78,Enterobateria,2024-01-15,2024-01-31,2024-03-05,<1
8617,90,27,Listeria Mono,2024-03-17,2024-03-17,2024-03-17,Negative
8618,3,84,Mold,2024-03-02,2024-03-05,2024-03-07,<1
8619,28,75,Aflatoxin,2024-01-20,2024-02-15,2024-03-15,2482
8620,99,26,Listeria Mono,2024-02-20,2024-03-06,2024-03-12,Negative
8621,42,21,Aerobic Place Count,2024-01-24,2024-02-27,2024-03-01,<1
8622,31,33,Aerobic Place Count,2024-02-08,2024-02-24,2024-03-10,<1
8623,83,52,Staph,2024-03-06,2024-03-12,2024-03-14,<1
8624,52,31,Enterobateria,2024-02-09,2024-02-23,2024-03-08,<1
8625,49,53,Listeria Mono,2024-03-15,2024-03-16,2024-03-17,Negative
8626,80,81,Total Coliform,2024-01-20,2024-03-07,2024-03-08,<1
8627,98,73,Listeria Spp,2024-01-01,2024-01-03,2024-01-18,Negative
8628,83,86,Listeria Spp,2024-02-22,2024-03-06,2024-03-09,Negative
8629,5,7,Total Coliform,2024-03-16,2024-03-17,2024-03-17,<1
8630,50,69,Ochratoxin,2024-03-07,2024-03-09,2024-03-12,3271
8631,47,22,Yeast,2024-01-19,2024-02-20,2024-02-22,<1
8632,5,92,Yeast,2024-02-07,2024-03-12,2024-03-12,<1
8633,44,86,Listeria Spp,2024-02-06,2024-02-25,2024-02-28,Negative
8634,97,85,Enterobateria,2024-01-09,2024-02-05,2024-03-08,<1
8635,57,90,Ochratoxin,2024-03-03,2024-03-14,2024-03-16,<1
8636,53,100,Aflatoxin,2024-01-05,2024-01-10,2024-01-24,<1
8637,86,93,Aerobic Place Count,2024-01-15,2024-03-14,2024-03-15,<1
8638,4,33,Aflatoxin,2024-01-08,2024-02-26,2024-03-08,<1
8639,65,4,Listeria Spp,2024-01-14,2024-02-23,2024-02-24,Negative
8640,66,38,Mold,2024-02-06,2024-03-11,2024-03-11,<1
8641,87,1,Staph,2024-02-10,2024-02-25,2024-02-28,<1
8642,92,29,Staph,2024-01-14,2024-01-24,2024-02-23,<1
8643,69,41,Salmonella,2024-02-17,2024-02-27,2024-03-08,Negative
8644,66,2,Listeria Mono,2024-03-15,2024-03-16,2024-03-17,Positive
8645,100,62,Salmonella,2024-01-13,2024-01-19,2024-03-17,Negative
8646,55,17,EO157,2024-02-25,2024-02-29,2024-03-16,Negative
8647,71,70,Yeast,2024-01-04,2024-03-10,2024-03-10,<1
8648,66,88,Salmonella,2024-03-05,2024-03-12,2024-03-15,Negative
8649,23,91,Listeria Spp,2024-01-19,2024-01-20,2024-01-26,Negative
8650,82,6,Total Coliform,2024-01-05,2024-03-17,2024-03-17,5619
8651,73,82,Staph,2024-03-15,2024-03-16,2024-03-17,<1
8652,35,78,E.Coli Count,2024-01-28,2024-02-06,2024-02-28,<1
8653,82,63,Listeria Mono,2024-01-16,2024-01-30,2024-03-13,Negative
8654,75,29,EO157,2024-01-17,2024-03-04,2024-03-08,Negative
8655,15,44,Yeast,2024-03-03,2024-03-03,2024-03-06,<1
8656,50,100,EO157,2024-02-27,2024-03-04,2024-03-14,Negative
8657,96,88,Aerobic Place Count,2024-02-16,2024-03-16,2024-03-17,<1
8658,13,38,Yeast,2024-02-02,2024-03-02,2024-03-05,<1
8659,86,93,EO157,2024-02-15,2024-03-12,2024-03-12,Negative
8660,85,2,Total Coliform,2024-01-28,2024-02-20,2024-03-15,<1
8661,23,55,Mold,2024-02-17,2024-03-01,2024-03-10,<1
8662,81,31,Yeast,2024-03-06,2024-03-07,2024-03-09,<1
8663,90,97,Ochratoxin,2024-01-24,2024-02-28,2024-03-04,587
8664,49,91,EO157,2024-03-08,2024-03-08,2024-03-09,Negative
8665,81,35,E.Coli Count,2024-02-13,2024-02-18,2024-02-22,<1
8666,39,90,Aerobic Place Count,2024-01-12,2024-01-18,2024-03-05,<1
8667,72,97,Ochratoxin,2024-03-17,2024-03-17,2024-03-17,<1
8668,4,79,Ochratoxin,2024-01-01,2024-01-07,2024-02-15,<1
8669,75,66,Staph,2024-03-06,2024-03-13,2024-03-17,<1
8670,5,4,Mold,2024-01-23,2024-01-26,2024-02-05,<1
8671,26,80,Mold,2024-01-03,2024-03-06,2024-03-17,7626
8672,80,73,Yeast,2024-01-02,2024-02-08,2024-02-24,<1
8673,87,17,Ochratoxin,2024-02-14,2024-03-02,2024-03-05,<1
8674,36,11,Total Coliform,2024-02-11,2024-02-24,2024-03-11,<1
8675,18,37,Aerobic Place Count,2024-01-25,2024-01-26,2024-02-25,<1
8676,89,9,E.Coli Count,2024-01-28,2024-02-01,2024-02-02,<1
8677,66,21,Staph,2024-01-09,2024-01-21,2024-01-23,<1
8678,45,35,Enterobateria,2024-02-25,2024-03-10,2024-03-17,<1
8679,92,31,Aerobic Place Count,2024-01-21,2024-01-22,2024-02-05,<1
8680,82,21,Ochratoxin,2024-01-24,2024-02-16,2024-02-28,<1
8681,37,2,Staph,2024-03-08,2024-03-12,2024-03-15,<1
8682,11,27,Yeast,2024-01-31,2024-03-12,2024-03-17,1521
8683,61,70,Staph,2024-01-07,2024-02-07,2024-03-17,<1
8684,79,67,Staph,2024-02-13,2024-03-02,2024-03-03,<1
8685,19,40,Ochratoxin,2024-01-28,2024-02-10,2024-02-13,<1
8686,41,55,Mold,2024-02-23,2024-02-26,2024-03-17,<1
8687,31,1,Yeast,2024-02-12,2024-02-24,2024-02-27,<1
8688,70,7,E.Coli Count,2024-02-12,2024-03-02,2024-03-16,<1
8689,33,91,Listeria Mono,2024-02-14,2024-03-08,2024-03-17,Negative
8690,69,77,Staph,2024-01-04,2024-01-06,2024-02-07,<1
8691,67,84,Listeria Spp,2024-01-04,2024-01-30,2024-03-16,Negative
8692,16,51,Staph,2024-01-13,2024-02-25,2024-02-27,<1
8693,80,44,Enterobateria,2024-02-17,2024-03-17,2024-03-17,<1
